,location,type,comparable price,id,url,position,city,address,bathrooms,bedrooms,beds,Wifi,Free parking,Pets,Breakfast,isSuperhost,rareFind,base_price per night,base_price total,Cleaning fee,Airbnb service fee,Taxes,Special offer,Long stay discount,rate,total,persons,reviewsCount,rating
1928,Oey-Diemtigen,Entire rental unit,25.0,25772944,https://www.airbnb.com/rooms/25772944,2,Diemtigen,"Diemtigen, Bern, Switzerland",1.0,1,3.0,True,True,False,True,False,False,65 ,130,40.0,29.0,0.0,0.0,0.0,100,199,4,142,4.94
1929,Neuchâtel,Private room in rental unit,27.0,26529700,https://www.airbnb.com/rooms/26529700,1,Boudry,"Boudry, Neuchâtel, Switzerland",1.0,1,1.0,True,True,False,False,True,True,23 ,46,0.0,8.0,0.0,0.0,0.0,27,54,1,397,4.93
1930,Hoch-Ybrig,Entire rental unit,92.0,26824483,https://www.airbnb.com/rooms/26824483,2,Unteriberg ,"Unteriberg , Switzerland",1.0,1,1.0,True,True,False,False,True,False,140 ,280,35.0,53.0,0.0,0.0,0.0,184,368,2,47,4.91
1931,Vals,Entire condo,61.5,27056259,https://www.airbnb.com/rooms/27056259,2,Vals,"Vals, Graubünden, Switzerland",1.0,0,2.0,True,True,False,False,True,False,75 ,150,60.0,35.0,0.0,0.0,0.0,123,245,2,29,4.83
1932,Rougemont,Entire rental unit,34.0,27333567,https://www.airbnb.com/rooms/27333567,4,Château-d’Œx,"Château-d’Œx, Vaud, Switzerland",1.0,3,3.0,False,True,False,False,False,False,120 ,240,50.0,49.0,0.0,0.0,0.0,170,339,5,166,4.63
1933,Aletsch Arena,Entire rental unit,32.166666666666664,27767877,https://www.airbnb.com/rooms/27767877,4,Mörel,"Mörel, Wallis, Switzerland",1.0,2,5.0,True,True,True,False,True,False,130 ,260,70.0,55.0,0.0,0.0,0.0,193,385,6,170,4.94
1934,Disentis,Private room in bed and breakfast,41.0,28003357,https://www.airbnb.com/rooms/28003357,4,Somvix,"Somvix, Graubünden, Switzerland",1.0,1,1.0,True,True,False,True,True,False,70 ,140,0.0,24.0,0.0,0.0,0.0,82,164,2,118,4.97
1935,Disentis,Entire condo,28.5,28302125,https://www.airbnb.com/rooms/28302125,1,Tujetsch,"Tujetsch, Grigioni, Switzerland",1.0,1,2.0,True,True,True,False,True,True,70 ,140,55.0,33.0,0.0,0.0,0.0,114,228,4,319,4.9
1936,Sedrun,Entire condo,28.5,28302125,https://www.airbnb.com/rooms/28302125,1,Tujetsch,"Tujetsch, Grigioni, Switzerland",1.0,1,2.0,True,True,True,False,True,True,70 ,140,55.0,33.0,0.0,0.0,0.0,114,228,4,319,4.9
1937,La Punt,Entire rental unit,62.0,28702299,https://www.airbnb.com/rooms/28702299,2,La Punt-Chamues-ch,"La Punt-Chamues-ch, Grischun, Switzerland",1.0,2,3.0,True,True,False,False,False,False,173 ,345,150.0,0.0,0.0,0.0,0.0,248,495,4,31,4.68
1938,Eischoll,Entire rental unit,21.833333333333332,28749132,https://www.airbnb.com/rooms/28749132,1,Eischoll,"Eischoll, Valais, Switzerland",1.0,2,4.0,True,True,False,False,False,False,72 ,144,80.0,38.0,0.0,0.0,0.0,131,262,6,32,4.84
1939,Wildhaus,Entire rental unit,43.25,28932950,https://www.airbnb.com/rooms/28932950,4,Wildhaus,"Wildhaus, Sankt Gallen, Switzerland",1.0,0,2.0,False,True,False,False,False,False,120 ,240,100.0,0.0,6.0,0.0,0.0,173,346,4,73,4.89
1940,La Punt,Entire rental unit,40.3,29071415,https://www.airbnb.com/rooms/29071415,3,La Punt-Chamues-ch,"La Punt-Chamues-ch, Grischun, Switzerland",3.0,4,6.0,True,True,False,False,False,False,238 ,476,330.0,0.0,0.0,0.0,0.0,403,806,10,44,4.84
1941,Blonay,Private room in condo,26.5,29203217,https://www.airbnb.com/rooms/29203217,2,Attalens,"Attalens, Fribourg, Switzerland",1.0,1,1.0,True,True,False,False,True,False,43 ,86,0.0,14.0,6.0,0.0,0.0,53,106,2,158,4.89
1942,Brigels / Breil,Entire condo,35.0,29210686,https://www.airbnb.com/rooms/29210686,7,Waltensburg/Vuorz,"Waltensburg/Vuorz, Graubünden, Switzerland",1.5,2,4.0,True,True,False,False,True,False,115 ,230,70.0,50.0,0.0,0.0,0.0,175,350,5,138,4.96
1943,Giswil-Mörlialp,Private room in home,70.0,29300007,https://www.airbnb.com/rooms/29300007,4,Giswil,"Giswil, Obwalden, Switzerland",1.0,1,1.0,True,True,False,False,True,False,40 ,80,40.0,20.0,0.0,0.0,0.0,70,140,1,92,4.96
1944,Arosa,Entire rental unit,76.0,29435416,https://www.airbnb.com/rooms/29435416,5,Langwies,"Langwies, Graubünden, Switzerland",1.0,2,2.0,True,True,True,False,True,False,180 ,360,160.0,87.0,0.0,0.0,0.0,304,607,4,129,4.91
1945,Vals,Entire cabin,38.0,29454833,https://www.airbnb.com/rooms/29454833,5,Corzoneso,"Corzoneso, Tessin, Switzerland",1.0,2,4.0,True,True,False,False,True,False,180 ,360,95.0,0.0,0.0,0.0,0.0,228,455,6,103,4.81
1946,Eriz,Farm stay,33.25,29455816,https://www.airbnb.com/rooms/29455816,1,Eriz,"Eriz, Bern, Switzerland",1.0,1,2.0,True,True,True,False,True,False,81 ,162,65.0,38.0,0.0,0.0,0.0,133,265,4,122,4.89
1947,Gampel-Jeizinen,Entire rental unit,45.75,29793419,https://www.airbnb.com/rooms/29793419,7,Leuk,"Leuk, Wallis, Switzerland",1.0,1,2.0,True,True,False,False,True,False,120 ,240,70.0,52.0,3.0,0.0,0.0,183,365,4,211,4.98
1948,Staldenried,Private room in condo,35.5,30106360,https://www.airbnb.com/rooms/30106360,2,Visp,"Visp, Wallis, Switzerland",1.0,1,2.0,True,False,False,False,True,True,51 ,102,20.0,20.0,0.0,0.0,0.0,71,142,2,207,4.92
1949,Unterbäch,Private room in condo,35.5,30106360,https://www.airbnb.com/rooms/30106360,2,Visp,"Visp, Wallis, Switzerland",1.0,1,2.0,True,False,False,False,True,True,51 ,102,20.0,20.0,0.0,0.0,0.0,71,142,2,207,4.92
1950,Zernez,Entire rental unit,83.0,30119256,https://www.airbnb.com/rooms/30119256,1,Zernez,"Zernez, Graubünden, Switzerland",1.0,1,1.0,True,True,True,False,False,False,111 ,222,62.0,48.0,0.0,0.0,0.0,166,332,2,96,4.97
1951,Schwarzsee,Entire rental unit,55.5,30126554,https://www.airbnb.com/rooms/30126554,1,Plaffeien,"Plaffeien, Freiburg, Switzerland",1.0,1,1.0,True,True,False,False,True,False,92 ,184,0.0,31.0,6.0,0.0,0.0,111,221,2,69,4.83
1952,Eriz,Private room in rental unit,61.0,30230385,https://www.airbnb.com/rooms/30230385,4,Thun,"Thun, Bern, Switzerland",2.0,4,1.0,True,False,True,False,False,False,56 ,112,10.0,0.0,0.0,0.0,0.0,61,122,1,141,4.67
1953,Leukerbad,Entire rental unit,58.5,30722528,https://www.airbnb.com/rooms/30722528,5,Leukerbad,"Leukerbad, Wallis, Switzerland",1.0,0,1.0,True,False,False,False,True,False,75 ,150,50.0,34.0,0.0,0.0,0.0,117,234,2,89,4.84
1954,Krummenau,Entire rental unit,19.5,30758901,https://www.airbnb.com/rooms/30758901,3,Nesslau,"Nesslau, Sankt Gallen, Switzerland",1.0,3,6.0,True,True,False,False,True,False,60 ,120,80.0,34.0,0.0,0.0,0.0,117,234,6,84,4.92
1955,Evolène,Entire chalet,38.0,30815747,https://www.airbnb.com/rooms/30815747,11,Evolène,"Evolène, Valais, Switzerland",1.0,1,3.0,True,True,True,False,True,False,95 ,189,70.0,44.0,0.0,0.0,0.0,152,303,4,44,4.73
1956,Grächen,Entire rental unit,50.666666666666664,30923670,https://www.airbnb.com/rooms/30923670,6,Sankt Niklaus,"Sankt Niklaus, Wallis, Switzerland",1.0,0,2.0,True,False,False,False,True,False,105 ,210,50.0,44.0,0.0,0.0,0.0,152,304,3,183,4.98
1957,La Roche - La Berra,Entire condo,26.4,30944908,https://www.airbnb.com/rooms/30944908,3,Le Mouret,"Le Mouret, Fribourg, Switzerland",1.0,2,3.0,True,True,False,False,True,False,110 ,220,0.0,37.0,6.0,0.0,0.0,132,263,5,302,4.95
1958,Jaun - Dorf,Entire rental unit,25.75,30974313,https://www.airbnb.com/rooms/30974313,1,Jaun,"Jaun, Freiburg, Switzerland",1.0,2,4.0,True,True,False,False,False,False,85 ,170,0.0,29.0,6.0,0.0,0.0,103,205,4,50,4.92
1959,Tschierv,Private room in condo,28.5,31018639,https://www.airbnb.com/rooms/31018639,4,Glorenza,"Glorenza, Trentino-Alto Adige, Italy",1.5,1,1.0,True,False,False,False,True,True,44 ,87,10.0,16.0,0.0,0.0,0.0,57,113,2,59,4.93
1960,La Forclaz VS,Entire rental unit,25.333333333333332,31308280,https://www.airbnb.com/rooms/31308280,6,Villa,"Villa, Valais, Switzerland",1.0,1,2.0,True,False,True,False,False,False,45 ,90,40.0,22.0,0.0,0.0,0.0,76,152,3,28,4.75
1961,Zuoz,Private room in bed and breakfast,125.5,31329846,https://www.airbnb.com/rooms/31329846,11,Zuoz,"Zuoz, Grischun, Switzerland",1.0,3,1.0,True,True,False,True,False,False,242 ,484,0.0,0.0,18.0,0.0,0.0,251,502,2,16,4.88
1962,Fideris,Entire rental unit,58.5,31410743,https://www.airbnb.com/rooms/31410743,6,Küblis,"Küblis, Graubünden, Switzerland",1.0,1,2.0,True,True,False,False,True,False,100 ,200,0.0,34.0,0.0,0.0,0.0,117,234,2,66,4.91
1963,Vals,Entire rental unit,54.666666666666664,31461962,https://www.airbnb.com/rooms/31461962,3,Vals,"Vals, Graubünden, Switzerland",1.0,1,2.0,True,True,True,False,False,False,115 ,230,50.0,47.0,0.0,0.0,0.0,164,327,3,38,4.95
1964,Wildhaus,Entire rental unit,48.25,31688076,https://www.airbnb.com/rooms/31688076,6,Wildhaus,"Wildhaus, St. Gallen, Switzerland",1.0,2,3.0,True,True,False,False,True,False,120 ,240,90.0,55.0,0.0,0.0,0.0,193,385,4,54,4.98
1965,Wildhaus,Private room in home,26.5,31793775,https://www.airbnb.com/rooms/31793775,8,Grabs,"Grabs, Sankt Gallen, Switzerland",1.5,1,1.0,True,True,False,False,True,True,45 ,90,0.0,15.0,0.0,0.0,0.0,53,105,2,95,4.96
1966,Obermutten,Entire rental unit,33.166666666666664,31953876,https://www.airbnb.com/rooms/31953876,9,Donat,"Donat, Graubünden, Switzerland",1.0,3,4.0,True,True,False,False,True,True,125 ,250,90.0,57.0,0.0,0.0,0.0,199,397,6,104,4.95
1967,Laax,Private room in home,17.6,32077061,https://www.airbnb.com/rooms/32077061,2,Flims Waldhaus,"Flims Waldhaus, Grigioni, Switzerland",1.0,2,4.0,True,True,False,False,True,False,65 ,130,20.0,25.0,0.0,0.0,0.0,88,175,5,35,4.83
1968,Hasliberg,Private room in bed and breakfast,40.0,32087000,https://www.airbnb.com/rooms/32087000,2,Hasliberg,"Hasliberg, Bern, Switzerland",1.0,1,1.0,True,True,True,True,True,False,68 ,136,0.0,23.0,0.0,0.0,0.0,80,159,2,68,4.76
1969,Hasliberg,Private room in bed and breakfast,16.0,32087408,https://www.airbnb.com/rooms/32087408,3,Hasliberg,"Hasliberg, Bern, Switzerland",1.0,1,1.0,True,True,True,True,True,False,68 ,136,0.0,23.0,0.0,0.0,0.0,80,159,5,77,4.88
1970,Villars-sur-Ollon,Entire chalet,41.5,32127789,https://www.airbnb.com/rooms/32127789,7,Bex,"Bex, Vaud, Switzerland",1.0,0,1.0,True,True,True,False,True,False,71 ,142,0.0,24.0,0.0,0.0,0.0,83,166,2,277,4.93
1971,Maloja,Private room in guesthouse,76.0,32133216,https://www.airbnb.com/rooms/32133216,2,Bregaglia,"Bregaglia, GR, Switzerland",2.0,1,1.0,True,True,True,False,False,False,65 ,130,0.0,22.0,0.0,0.0,0.0,76,152,1,18,4.61
1972,Zermatt,Entire condo,104.75,32205523,https://www.airbnb.com/rooms/32205523,1,Zermatt,"Zermatt, Wallis, Switzerland",1.0,2,4.0,True,False,True,False,True,False,344 ,687,145.0,0.0,6.0,0.0,0.0,419,838,4,435,4.87
1973,Oey-Diemtigen,Private room in rental unit,32.5,32283061,https://www.airbnb.com/rooms/32283061,4,Spiez,"Spiez, Bern, Switzerland",1.5,1,1.0,True,True,True,True,True,True,55 ,110,0.0,19.0,0.0,0.0,0.0,65,129,2,465,4.72
1974,Les Marécottes,Entire condo,47.5,32465223,https://www.airbnb.com/rooms/32465223,1,Salvan,"Salvan, Valais, Switzerland",1.0,1,1.0,True,True,False,False,True,False,64 ,128,35.0,27.0,0.0,0.0,0.0,95,190,2,91,4.99
1975,Grüsch,Entire loft,47.0,32945297,https://www.airbnb.com/rooms/32945297,9,Triesen,"Triesen, Triesen, Liechtenstein",2.0,1,2.0,True,True,False,False,True,True,80 ,160,0.0,27.0,0.0,0.0,0.0,94,187,2,248,4.91
1976,Habkern,Entire rental unit,58.0,33121632,https://www.airbnb.com/rooms/33121632,2,Interlaken,"Interlaken, Bern, Switzerland",1.0,2,2.0,True,False,True,False,False,False,99 ,198,0.0,33.0,0.0,0.0,0.0,116,231,2,374,4.5
1977,Boltigen,Entire rental unit,54.75,33325541,https://www.airbnb.com/rooms/33325541,6,Zweisimmen,"Zweisimmen, Bern, Switzerland",1.0,2,4.0,True,True,False,False,True,False,150 ,300,75.0,63.0,0.0,0.0,0.0,219,438,4,95,4.93
1978,Schwellbrunn,Private room in home,23.0,33425237,https://www.airbnb.com/rooms/33425237,5,Herisau,"Herisau, Appenzell Ausserrhoden, Switzerland",1.5,1,2.0,True,True,False,False,True,True,39 ,78,0.0,13.0,0.0,0.0,0.0,46,91,2,156,4.95
1979,Leysin,Entire rental unit,29.666666666666668,33818541,https://www.airbnb.com/rooms/33818541,8,Leysin,"Leysin, Vaud, Switzerland",1.0,2,3.0,True,True,True,False,True,False,178 ,356,0.0,0.0,0.0,0.0,0.0,178,356,6,181,4.78
1980,Obermutten,Entire rental unit,33.8,33839234,https://www.airbnb.com/rooms/33839234,5,Donat,"Donat, GR, Switzerland",2.0,2,3.0,True,True,False,False,False,False,145 ,289,0.0,49.0,0.0,0.0,0.0,169,338,5,29,4.97
1981,Sörenberg,Entire rental unit,37.5,34002041,https://www.airbnb.com/rooms/34002041,4,Flühli,"Flühli, Luzern, Switzerland",1.0,1,3.0,True,True,True,False,False,False,110 ,220,30.0,42.0,8.0,0.0,0.0,150,300,4,33,4.67
1982,Bosco Gurin,Private room in bed and breakfast,25.5,34304628,https://www.airbnb.com/rooms/34304628,8,Crodo,"Crodo, Piedmont, Italy",1.0,1,2.0,True,False,False,True,True,False,44 ,87,0.0,15.0,0.0,0.0,0.0,51,102,2,82,4.89
1983,Amden,Entire rental unit,37.0,34489279,https://www.airbnb.com/rooms/34489279,2,Amden,"Amden, Switzerland",1.0,1,2.0,True,True,True,False,False,True,148 ,296,0.0,0.0,0.0,0.0,0.0,148,296,4,35,4.89
1984,Alt St. Johann,Room in bed and breakfast,65.5,34643218,https://www.airbnb.com/rooms/34643218,34,Alt Saint Johann,"Alt Saint Johann, St. Gallen, Switzerland",1.0,1,2.0,True,True,False,False,False,False,112 ,224,0.0,38.0,0.0,0.0,0.0,131,262,2,10,4.6
1985,Leysin,Entire condo,30.666666666666668,34643904,https://www.airbnb.com/rooms/34643904,1,Leysin,"Leysin, Vaud, Switzerland",1.0,2,4.0,True,True,False,False,True,False,98 ,196,119.0,53.0,0.0,0.0,0.0,184,368,6,156,4.88
1986,Saas-Fee,Entire rental unit,52.5,34859711,https://www.airbnb.com/rooms/34859711,5,Saas-Fee,"Saas-Fee, Valais, Switzerland",1.0,1,3.0,False,False,False,False,False,False,180 ,360,0.0,60.0,0.0,0.0,0.0,210,420,4,54,4.85
1987,Schwanden ob Sigriswil,Entire rental unit,28.75,35107907,https://www.airbnb.com/rooms/35107907,2,Sigriswil,"Sigriswil, Switzerland",1.0,1,2.0,True,True,False,False,False,False,60 ,120,100.0,0.0,9.0,0.0,0.0,115,229,4,99,4.76
1988,Schwyz,Entire rental unit,42.333333333333336,35212547,https://www.airbnb.com/rooms/35212547,6,Sattel,"Sattel, Schwyz, Switzerland",1.5,1,2.0,True,True,False,False,True,True,77 ,154,60.0,36.0,3.0,0.0,0.0,127,253,3,148,5.0
1989,Blonay,Private room in rental unit,83.0,35344187,https://www.airbnb.com/rooms/35344187,3,La Tour-de-Peilz,"La Tour-de-Peilz, Vaud, Switzerland",1.0,1,1.0,True,False,False,True,True,True,68 ,136,0.0,23.0,6.0,0.0,0.0,83,165,1,122,5.0
1990,Saas-Fee,Entire rental unit,56.666666666666664,35364767,https://www.airbnb.com/rooms/35364767,1,Saas-Fee,"Saas-Fee, Wallis, Switzerland",1.0,1,3.0,True,False,False,False,True,False,100 ,200,90.0,49.0,0.0,0.0,0.0,170,339,3,41,4.93
1991,S-chanf,Entire rental unit,65.4,35589631,https://www.airbnb.com/rooms/35589631,2,Scanfs,"Scanfs, Graubünden, Switzerland",2.0,3,4.0,True,False,True,False,False,False,245 ,489,165.0,0.0,0.0,0.0,0.0,327,654,5,49,4.78
1992,Disentis,Private room in rental unit,41.666666666666664,35622043,https://www.airbnb.com/rooms/35622043,13,Disentis/Mustér,"Disentis/Mustér, Grigioni, Switzerland",2.0,5,10.0,True,True,False,False,True,False,350 ,700,150.0,143.0,6.0,0.0,0.0,500,999,12,3,4.33
1993,Disentis,Private room in rental unit,31.5,35622880,https://www.airbnb.com/rooms/35622880,24,Disentis/Mustér,"Disentis/Mustér, Grigioni, Switzerland",1.0,1,2.0,True,True,False,False,True,False,60 ,120,90.0,35.0,6.0,0.0,0.0,126,251,4,9,4.78
1994,Alt St. Johann,Entire rental unit,56.0,35720962,https://www.airbnb.com/rooms/35720962,5,Walenstadt,"Walenstadt, Sankt Gallen, Switzerland",1.0,1,1.0,True,True,False,False,True,True,96 ,192,0.0,32.0,0.0,0.0,0.0,112,224,2,175,4.94
1995,Unterwasser,Entire rental unit,56.0,35720962,https://www.airbnb.com/rooms/35720962,5,Walenstadt,"Walenstadt, Sankt Gallen, Switzerland",1.0,1,1.0,True,True,False,False,True,False,96 ,192,0.0,32.0,0.0,0.0,0.0,112,224,2,175,4.94
1996,Amden,Entire rental unit,56.0,35720962,https://www.airbnb.com/rooms/35720962,5,Walenstadt,"Walenstadt, Sankt Gallen, Switzerland",1.0,1,1.0,True,True,False,False,True,False,96 ,192,0.0,32.0,0.0,0.0,0.0,112,224,2,175,4.94
1997,Gurnigel,Entire rental unit,50.0,35849976,https://www.airbnb.com/rooms/35849976,8,Forst bei Längenbühl,"Forst bei Längenbühl, Bern, Switzerland",1.0,0,1.0,True,True,False,False,True,False,85 ,170,0.0,29.0,0.0,0.0,0.0,100,199,2,163,4.93
1998,Laax,Entire rental unit,78.5,36136607,https://www.airbnb.com/rooms/36136607,4,Flims Waldhaus,"Flims Waldhaus, Grigioni, Switzerland",1.0,1,1.0,True,True,True,False,True,True,108 ,216,85.0,45.0,0.0,32.0,0.0,157,314,2,273,4.87
1999,Chur,Private room in rental unit,22.25,36405899,https://www.airbnb.com/rooms/36405899,10,Chur,"Chur, Graubünden, Switzerland",1.5,1,2.0,True,False,False,True,False,False,66 ,132,20.0,26.0,0.0,0.0,0.0,89,178,4,77,4.78
2000,Küssnacht am Rigi,Private room in rental unit,25.5,36447012,https://www.airbnb.com/rooms/36447012,2,Dietwil,"Dietwil, Aargau, Switzerland",1.0,1,1.0,True,True,True,False,False,False,36 ,72,15.0,15.0,0.0,0.0,0.0,51,102,2,152,4.58
2001,Mollis,Private room in home,37.0,36544925,https://www.airbnb.com/rooms/36544925,4,Mollis,"Mollis, Glarus, Switzerland",1.5,1,1.0,True,True,False,False,True,False,56 ,112,15.0,21.0,0.0,0.0,0.0,74,148,2,64,4.95
2002,Klewenalp-Stockhütte,Entire rental unit,33.75,36777250,https://www.airbnb.com/rooms/36777250,1,Emmetten,"Emmetten, Nidwalden, Switzerland",1.0,1,2.0,True,True,True,False,True,False,115 ,230,0.0,39.0,0.0,0.0,0.0,135,269,4,321,4.99
2003,Stoos,Entire rental unit,33.75,36777250,https://www.airbnb.com/rooms/36777250,1,Emmetten,"Emmetten, Nidwalden, Switzerland",1.0,1,2.0,True,True,True,False,True,True,115 ,230,0.0,39.0,0.0,0.0,0.0,135,269,4,321,4.99
2004,Arosa,Entire rental unit,106.0,36795654,https://www.airbnb.com/rooms/36795654,1,Arosa,"Arosa, Graubünden, Switzerland",1.0,0,1.0,True,True,False,False,False,False,131 ,262,150.0,0.0,12.0,0.0,0.0,212,424,2,19,4.37
2005,Blatten-Belalp,Entire rental unit,27.0,36839070,https://www.airbnb.com/rooms/36839070,1,Blatten,"Blatten, Switzerland",2.0,2,4.0,True,False,False,False,False,False,85 ,169,100.0,0.0,0.0,0.0,0.0,135,269,5,6,4.17
2006,Flumserberg,Entire rental unit,36.5,36971476,https://www.airbnb.com/rooms/36971476,5,Flums,"Flums, Sankt Gallen, Switzerland",1.0,1,2.0,True,True,True,False,True,True,95 ,190,60.0,42.0,0.0,0.0,0.0,146,292,4,159,4.92
2007,Bivio,Entire condo,12.25,37031012,https://www.airbnb.com/rooms/37031012,4,Chiavenna,"Chiavenna, Lombardia, Italy",1.0,1,2.0,True,True,True,False,True,True,42 ,83,0.0,14.0,0.0,0.0,0.0,49,97,4,82,4.91
2008,Veysonnaz,Entire rental unit,32.333333333333336,37118576,https://www.airbnb.com/rooms/37118576,10,Veysonnaz,"Veysonnaz, Valais, Switzerland",1.5,0,2.0,False,True,False,False,False,False,70 ,140,25.0,28.0,0.0,0.0,0.0,97,193,3,19,4.74
2009,Les Breuleux,Entire rental unit,49.0,37234243,https://www.airbnb.com/rooms/37234243,7,Saint-Imier,"Saint-Imier, Berne, Switzerland",1.0,1,1.0,True,True,True,False,True,True,80 ,160,8.0,28.0,0.0,0.0,0.0,98,196,2,101,4.99
2010,Lenzerheide,Entire home,31.22222222222222,37526499,https://www.airbnb.com/rooms/37526499,7,Vaz/Obervaz,"Vaz/Obervaz, Graubünden, Switzerland",2.0,4,6.0,True,True,False,False,False,False,155 ,310,170.0,81.0,0.0,0.0,0.0,281,561,9,24,4.75
2011,Adelboden,Entire rental unit,23.5,37587486,https://www.airbnb.com/rooms/37587486,4,Adelboden,"Adelboden, BE, Switzerland",1.0,0,2.0,True,True,True,False,True,False,65 ,130,30.0,27.0,0.0,0.0,0.0,94,187,4,193,4.94
2012,Schangnau Bumbach,Shared room in hostel,44.0,37745512,https://www.airbnb.com/rooms/37745512,2,Interlaken,"Interlaken, Canton of Bern, Switzerland",1.0,1,6.0,True,False,False,False,False,False,41 ,82,0.0,0.0,6.0,0.0,0.0,44,88,1,259,4.49
2013,Wildhaus,Entire rental unit,50.0,37805502,https://www.airbnb.com/rooms/37805502,7,Gams,"Gams, Sankt Gallen, Switzerland",1.0,0,1.0,False,True,False,False,True,False,80 ,160,10.0,29.0,0.0,0.0,0.0,100,199,2,116,4.94
2014,Scuol,Entire loft,31.375,37846621,https://www.airbnb.com/rooms/37846621,17,Scuol,"Scuol, Graubünden, Switzerland",1.0,3,6.0,True,True,False,False,False,False,140 ,280,150.0,72.0,0.0,0.0,0.0,251,502,8,28,4.93
2015,Dallenwil,Entire rental unit,75.5,38091258,https://www.airbnb.com/rooms/38091258,4,Büren NW,"Büren NW, Nidwalden, Switzerland",1.0,0,2.0,True,True,True,False,True,False,99 ,198,60.0,43.0,0.0,0.0,0.0,151,301,2,109,4.95
2016,St-Cergue,Entire chalet,59.25,38408552,https://www.airbnb.com/rooms/38408552,1,Saint-Cergue,"Saint-Cergue, Switzerland, Switzerland",1.0,2,3.0,True,True,False,False,True,False,165 ,330,75.0,68.0,0.0,0.0,0.0,237,473,4,140,4.91
2017,La Dôle,Entire chalet,59.25,38408552,https://www.airbnb.com/rooms/38408552,1,Saint-Cergue,"Saint-Cergue, Switzerland, Switzerland",1.0,2,3.0,True,True,False,False,True,False,165 ,330,75.0,68.0,0.0,0.0,0.0,237,473,4,140,4.91
2018,Obersaxen Mundaun,Entire rental unit,32.5,38844538,https://www.airbnb.com/rooms/38844538,6,Tavanasa,"Tavanasa, Graubünden, Switzerland",1.0,2,2.0,True,True,False,False,True,False,100 ,200,60.0,0.0,0.0,0.0,0.0,130,260,4,68,4.94
2019,Degersheim,Private room in home,32.0,38891322,https://www.airbnb.com/rooms/38891322,9,Gossau,"Gossau, Sankt Gallen, Switzerland",1.5,1,1.0,True,True,False,False,False,True,25 ,50,5.0,9.0,0.0,0.0,0.0,32,64,1,41,4.73
2020,Grüsch,Entire rental unit,32.375,39120714,https://www.airbnb.com/rooms/39120714,3,Seewis Dorf,"Seewis Dorf, Switzerland",1.0,4,5.0,True,True,False,False,True,False,259 ,518,0.0,0.0,0.0,0.0,0.0,259,518,8,16,4.88
2021,Mollis,Entire rental unit,19.833333333333332,39167549,https://www.airbnb.com/rooms/39167549,1,Näfels,"Näfels, Glarus, Switzerland",1.0,2,4.0,True,True,False,False,True,False,72 ,144,60.0,34.0,0.0,0.0,0.0,119,238,6,98,4.97
2022,Alt St. Johann,Private room in home,32.5,39238346,https://www.airbnb.com/rooms/39238346,4,Alt Sankt Johann,"Alt Sankt Johann, Sankt Gallen, Switzerland",1.5,1,2.0,False,True,True,True,False,False,55 ,110,0.0,19.0,0.0,0.0,0.0,65,129,2,12,5.0
2023,Alt St. Johann,Private room in home,41.0,39242277,https://www.airbnb.com/rooms/39242277,23,Alt Sankt Johann,"Alt Sankt Johann, Sankt Gallen, Switzerland",1.5,1,1.0,False,True,True,True,False,False,70 ,140,0.0,24.0,0.0,0.0,0.0,82,164,2,8,4.75
2024,Alt St. Johann,Private room in home,17.5,39244690,https://www.airbnb.com/rooms/39244690,22,Alt Sankt Johann,"Alt Sankt Johann, Sankt Gallen, Switzerland",1.5,1,3.0,False,True,True,True,False,False,60 ,120,0.0,20.0,0.0,0.0,0.0,70,140,4,15,4.93
2025,St. Moritz,Entire rental unit,48.0,39400592,https://www.airbnb.com/rooms/39400592,8,Sankt Moritz,"Sankt Moritz, Graubünden, Switzerland",1.5,3,7.0,True,True,False,False,False,False,264 ,527,240.0,0.0,0.0,0.0,0.0,384,767,8,35,4.37
2026,Davos,Private room in rental unit,52.5,39467346,https://www.airbnb.com/rooms/39467346,5,Davos Platz,"Davos Platz, Graubünden, Switzerland",1.0,1,1.0,True,True,False,True,True,False,80 ,160,20.0,30.0,0.0,0.0,0.0,105,210,2,67,4.94
2027,Rosswald,Entire rental unit,45.5,39745262,https://www.airbnb.com/rooms/39745262,9,Termen,"Termen, Wallis, Switzerland",1.0,2,3.0,True,True,True,False,False,False,79 ,158,199.0,0.0,7.0,0.0,0.0,182,364,4,20,4.3
2028,Bad Ragaz,Entire rental unit,41.0,39931757,https://www.airbnb.com/rooms/39931757,1,Bad Ragaz,"Bad Ragaz,  Kanton St. Gallen, Switzerland",1.0,0,1.0,True,True,False,False,True,False,70 ,140,0.0,24.0,0.0,0.0,0.0,82,164,2,139,4.94
2029,Sils i.E.,Entire rental unit,72.0,39960124,https://www.airbnb.com/rooms/39960124,2,Sils im Engadin,"Sils im Engadin, Graubünden, Switzerland",1.0,2,3.0,True,True,False,False,False,False,213 ,426,150.0,0.0,0.0,0.0,0.0,288,576,4,24,4.63
2030,Oey-Diemtigen,Entire rental unit,25.5,39989607,https://www.airbnb.com/rooms/39989607,1,Latterbach,"Latterbach, Bern, Switzerland",1.0,2,2.0,True,True,False,False,True,False,75 ,150,49.0,0.0,5.0,0.0,0.0,102,204,4,59,4.81
