location,location_town,first_rental_day,return_date,gear_name,price,rental_duration,price_per_day,gear_class
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Skiboots economy,25.2,2,12.6,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Alpine touring ski Superior,82.8,2,41.4,ski
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Alpine touring Premium,63.9,2,31.95,other
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Alpine touring ski boots Premium,32.4,2,16.2,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Ski helmet,9.9,2,4.95,helmet
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Snowboard Premium,63.9,2,31.95,snowboard
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Snowboard Economy,45.0,2,22.5,snowboard
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Snowboard Superior,82.8,2,41.4,snowboard
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Snowboard boots economy,25.2,2,12.6,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-16,Snow shoes incl. poles,23.4,2,11.7,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Ski Superior,118.8,3,39.6,ski
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Ski Premium,91.8,3,30.599999999999998,ski
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Ski Economy,64.8,3,21.599999999999998,ski
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Skiboots premium,45.9,3,15.299999999999999,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Skiboots economy,35.1,3,11.700000000000001,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Alpine touring ski Superior,118.8,3,39.6,ski
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Alpine touring Premium,91.8,3,30.599999999999998,other
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Alpine touring ski boots Premium,45.9,3,15.299999999999999,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Ski helmet,13.5,3,4.5,helmet
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Snowboard Premium,91.8,3,30.599999999999998,snowboard
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Snowboard Economy,64.8,3,21.599999999999998,snowboard
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Snowboard Superior,118.8,3,39.6,snowboard
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Snowboard boots economy,35.1,3,11.700000000000001,clothes
Bad Ragaz – Eastern Switzerland / Liechtenstein,Bad Ragaz,2023-12-15,2023-12-17,Snow shoes incl. poles,32.4,3,10.799999999999999,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Ski set Economy,52.2,1,52.2,set
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Ski Premium,48.6,1,48.6,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Telemark Ski Premium,48.6,1,48.6,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Ski Economy,35.1,1,35.1,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Ski Budget,26.1,1,26.1,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Skiboots economy,17.1,1,17.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Skiboots budget,14.4,1,14.4,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Telemark skiboots,17.1,1,17.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Snowboard premium,48.6,1,48.6,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Snowboard Economy,35.1,1,35.1,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Snowboard Budget,26.1,1,26.1,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Snowboard boots economy,17.1,1,17.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Snowboardboots budget,14.4,1,14.4,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Snowshoes,17.1,1,17.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-15,Helmet,8.1,1,8.1,helmet
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Ski set Economy,100.8,2,50.4,set
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Telemark Ski Premium,87.3,2,43.65,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Ski Premium,87.3,2,43.65,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Ski Economy,68.4,2,34.2,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Ski Budget,51.3,2,25.65,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Skiboots economy,33.3,2,16.65,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Skiboots budget,27.0,2,13.5,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Telemark skiboots,33.3,2,16.65,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Snowboard premium,87.3,2,43.65,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Snowboard Economy,68.4,2,34.2,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Snowboard Budget,51.3,2,25.65,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Snowboard boots economy,33.3,2,16.65,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Snowboardboots budget,27.0,2,13.5,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Snowshoes,33.3,2,16.65,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-16,Helmet,15.3,2,7.65,helmet
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Ski set Economy,126.9,3,42.300000000000004,set
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Telemark Ski Premium,111.6,3,37.199999999999996,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Ski Premium,111.6,3,37.199999999999996,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Ski Economy,86.4,3,28.8,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Ski Budget,68.4,3,22.8,ski
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Skiboots economy,42.3,3,14.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Skiboots budget,33.3,3,11.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Telemark skiboots,42.3,3,14.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Snowboard premium,111.6,3,37.199999999999996,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Snowboard Economy,86.4,3,28.8,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Snowboard Budget,68.4,3,22.8,snowboard
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Snowboard boots economy,42.3,3,14.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Snowboardboots budget,33.3,3,11.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Snowshoes,42.3,3,14.1,clothes
Obersaxen Mundaun – Graubünden,Obersaxen Mundaun,2023-12-15,2023-12-17,Helmet,18.9,3,6.3,helmet
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Ski Superior,32.4,1,32.4,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Ski Premium,26.1,1,26.1,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Ski Economy,23.4,1,23.4,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Skiboots economy,10.8,1,10.8,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Alpine touring ski,32.4,1,32.4,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Alpine touring ski boots,10.8,1,10.8,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Ski helmet,6.3,1,6.3,helmet
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Snowboard Economy,23.4,1,23.4,snowboard
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Snowboard boots Premium,10.8,1,10.8,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Snow shoes incl. poles,10.8,1,10.8,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Snowblades,13.5,1,13.5,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-15,Skating shoes,5.4,1,5.4,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Ski Superior,59.4,2,29.7,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Ski Premium,51.3,2,25.65,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Ski Economy,42.3,2,21.15,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Skiboots economy,20.7,2,10.35,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Alpine touring ski,59.4,2,29.7,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Alpine touring ski boots,20.7,2,10.35,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Ski helmet,10.8,2,5.4,helmet
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Snowboard Economy,42.3,2,21.15,snowboard
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Snowboard boots Premium,20.7,2,10.35,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Snowblades,26.1,2,13.05,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Snow shoes incl. poles,20.7,2,10.35,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-16,Skating shoes,8.1,2,4.05,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Ski Superior,83.7,3,27.900000000000002,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Ski Premium,74.7,3,24.900000000000002,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Ski Economy,61.2,3,20.400000000000002,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Skiboots economy,26.1,3,8.700000000000001,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Alpine touring ski,83.7,3,27.900000000000002,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Alpine touring ski boots,26.1,3,8.700000000000001,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Ski helmet,14.4,3,4.8,helmet
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Snowboard Economy,61.2,3,20.400000000000002,snowboard
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Snowboard boots Premium,26.1,3,8.700000000000001,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Snowblades,35.1,3,11.700000000000001,ski
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Snow shoes incl. poles,26.1,3,8.700000000000001,clothes
La Fouly – Valais,La Fouly,2023-12-15,2023-12-17,Skating shoes,10.8,3,3.6,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Ski Exclusive,53.1,1,53.1,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Ski Test,57.6,1,57.6,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Ski Premium,53.1,1,53.1,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Ski Economy,37.8,1,37.8,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Ski Budget,27.0,1,27.0,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Skiboots premium,17.1,1,17.1,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Skiboots economy,14.4,1,14.4,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Touring Ski exklusiv,53.1,1,53.1,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Snowboard Budget,27.9,1,27.9,snowboard
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Snowboard boots economy,14.4,1,14.4,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-15,Helmet,8.1,1,8.1,helmet
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Ski Exclusive,95.4,2,47.7,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Ski Test,104.4,2,52.2,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Ski Premium,95.4,2,47.7,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Ski Economy,72.0,2,36.0,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Ski Budget,50.4,2,25.2,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Skiboots premium,32.4,2,16.2,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Skiboots economy,27.0,2,13.5,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Touring Ski exklusiv,95.4,2,47.7,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Snowboard Budget,54.0,2,27.0,snowboard
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Snowboard boots economy,27.0,2,13.5,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-16,Helmet,14.4,2,7.2,helmet
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Ski Exclusive,121.5,3,40.5,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Ski Premium,121.5,3,40.5,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Ski Test,133.2,3,44.4,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Ski Economy,90.0,3,30.0,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Ski Budget,63.9,3,21.3,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Skiboots premium,42.3,3,14.1,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Skiboots economy,33.3,3,11.1,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Touring Ski exklusiv,121.5,3,40.5,ski
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Snowboard Budget,67.5,3,22.5,snowboard
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Snowboard boots economy,33.3,3,11.1,clothes
Les Mosses – Canton of Vaud,Les Mosses,2023-12-15,2023-12-17,Helmet,18.0,3,6.0,helmet
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Ski Exclusive,53.1,1,53.1,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Ski Test,57.6,1,57.6,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Ski Premium,53.1,1,53.1,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Ski Economy,37.8,1,37.8,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Ski Budget,27.0,1,27.0,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Skiboots premium,17.1,1,17.1,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Skiboots economy,14.4,1,14.4,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Touring Ski exklusiv,53.1,1,53.1,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Snowboard Budget,27.9,1,27.9,snowboard
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Snowboard boots economy,14.4,1,14.4,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-15,Helmet,8.1,1,8.1,helmet
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Ski Exclusive,95.4,2,47.7,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Ski Premium,95.4,2,47.7,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Ski Test,104.4,2,52.2,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Ski Economy,72.0,2,36.0,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Ski Budget,50.4,2,25.2,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Skiboots premium,32.4,2,16.2,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Skiboots economy,27.0,2,13.5,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Touring Ski exklusiv,95.4,2,47.7,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Snowboard Budget,54.0,2,27.0,snowboard
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Snowboard boots economy,27.0,2,13.5,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-16,Helmet,14.4,2,7.2,helmet
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Ski Exclusive,121.5,3,40.5,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Ski Premium,121.5,3,40.5,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Ski Test,133.2,3,44.4,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Ski Economy,90.0,3,30.0,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Ski Budget,63.9,3,21.3,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Skiboots premium,42.3,3,14.1,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Skiboots economy,33.3,3,11.1,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Touring Ski exklusiv,121.5,3,40.5,ski
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Snowboard Budget,67.5,3,22.5,snowboard
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Snowboard boots economy,33.3,3,11.1,clothes
Les Marécottes – Valais,Les Marécottes,2023-12-15,2023-12-17,Helmet,18.0,3,6.0,helmet
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Ski Superior,36.9,1,36.9,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Ski Premium,31.5,1,31.5,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Ski Economy,27.9,1,27.9,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Skiboots premium,18.9,1,18.9,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Skiboots economy,15.3,1,15.3,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Alpine touring Premium,26.1,1,26.1,other
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Alpine touring ski boots,18.9,1,18.9,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Ski helmet,9.9,1,9.9,helmet
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Snowboard Premium,31.5,1,31.5,snowboard
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Snowboard Economy,27.9,1,27.9,snowboard
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Snowboard boots economy,15.3,1,15.3,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-15,Snow shoes incl. poles,13.5,1,13.5,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Ski Superior,71.1,2,35.55,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Ski Premium,60.3,2,30.15,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Ski Economy,53.1,2,26.55,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Skiboots premium,36.0,2,18.0,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Skiboots economy,28.8,2,14.4,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Alpine touring Premium,50.4,2,25.2,other
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Alpine touring ski boots,36.0,2,18.0,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Ski helmet,18.0,2,9.0,helmet
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Snowboard Premium,60.3,2,30.15,snowboard
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Snowboard Economy,53.1,2,26.55,snowboard
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Snowboard boots economy,28.8,2,14.4,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-16,Snow shoes incl. poles,25.2,2,12.6,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Ski Superior,101.7,3,33.9,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Ski Premium,86.4,3,28.8,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Ski Economy,75.6,3,25.2,ski
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Skiboots premium,51.3,3,17.099999999999998,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Skiboots economy,40.5,3,13.5,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Alpine touring Premium,72.9,3,24.3,other
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Alpine touring ski boots,51.3,3,17.099999999999998,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Ski helmet,24.3,3,8.1,helmet
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Snowboard Premium,86.4,3,28.8,snowboard
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Snowboard Economy,75.6,3,25.2,snowboard
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Snowboard boots economy,40.5,3,13.5,clothes
Aletsch Arena – Valais,Aletsch Arena,2023-12-15,2023-12-17,Snow shoes incl. poles,35.1,3,11.700000000000001,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Ski Exclusive,54.0,1,54.0,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Ski Premium,45.0,1,45.0,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Ski Economy,34.2,1,34.2,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Ski Budget,25.2,1,25.2,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Skiboots premium,17.1,1,17.1,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Alpine touring ski boots,17.1,1,17.1,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Touring Ski Premium,45.0,1,45.0,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Snowboard premium,45.0,1,45.0,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Snowboard Economy,34.2,1,34.2,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Snowboard Budget,25.2,1,25.2,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Snowboardboots premium,17.1,1,17.1,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Toboggan,7.2,1,7.2,sledge
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-15,Snowshoes,17.1,1,17.1,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Ski Exclusive,94.5,2,47.25,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Ski Premium,81.0,2,40.5,ski
